"Date","Price","Open","High","Low","Vol.","Change %"
"12/06/1991","1,905.73","1,905.73","1,905.73","1,905.73","","-1.03%"
"12/05/1991","1,925.53","1,925.53","1,925.53","1,925.53","","-0.62%"
"12/04/1991","1,937.63","1,937.63","1,937.63","1,937.63","","-0.48%"
"12/03/1991","1,946.98","1,946.98","1,946.98","1,946.98","","0.79%"
"12/02/1991","1,931.80","1,931.80","1,931.80","1,931.80","","-1.78%"
"11/29/1991","1,966.76","1,966.76","1,966.76","1,966.76","","-0.82%"
"11/28/1991","1,983.10","1,983.10","1,983.10","1,983.10","","-0.17%"
"11/27/1991","1,986.46","1,986.46","1,986.46","1,986.46","","-0.63%"
"11/26/1991","1,999.02","1,999.02","1,999.02","1,999.02","","1.48%"
"11/25/1991","1,969.95","1,969.95","1,969.95","1,969.95","","0.11%"
"11/22/1991","1,967.72","1,967.72","1,967.72","1,967.72","","-1.40%"
"11/21/1991","1,995.68","1,995.68","1,995.68","1,995.68","","0.14%"
"11/20/1991","1,992.82","1,992.82","1,992.82","1,992.82","","-0.09%"
"11/19/1991","1,994.63","1,994.63","1,994.63","1,994.63","","-2.39%"
"11/18/1991","2,043.42","2,043.42","2,043.42","2,043.42","","-2.95%"
"11/15/1991","2,105.50","2,105.50","2,105.50","2,105.50","","-0.29%"
"11/14/1991","2,111.53","2,111.53","2,111.53","2,111.53","","1.18%"
"11/13/1991","2,086.96","2,086.96","2,086.96","2,086.96","","-0.63%"
"11/12/1991","2,100.12","2,100.12","2,100.12","2,100.12","","0.05%"
"11/08/1991","2,099.11","2,099.11","2,099.11","2,099.11","","1.03%"
"11/07/1991","2,077.66","2,077.66","2,077.66","2,077.66","","0.14%"
"11/06/1991","2,074.83","2,074.83","2,074.83","2,074.83","","-0.59%"
"11/05/1991","2,087.09","2,087.09","2,087.09","2,087.09","","0.29%"
"11/04/1991","2,080.99","2,080.99","2,080.99","2,080.99","","-0.82%"
"10/31/1991","2,098.12","2,098.12","2,098.12","2,098.12","","-0.28%"
"10/30/1991","2,103.92","2,103.92","2,103.92","2,103.92","","0.45%"
"10/29/1991","2,094.53","2,094.53","2,094.53","2,094.53","","0.08%"
"10/28/1991","2,092.92","2,092.92","2,092.92","2,092.92","","0.94%"
"10/25/1991","2,073.40","2,073.40","2,073.40","2,073.40","","0.17%"
"10/24/1991","2,069.80","2,069.80","2,069.80","2,069.80","","0.07%"
"10/23/1991","2,068.39","2,068.39","2,068.39","2,068.39","","-0.35%"
"10/22/1991","2,075.65","2,075.65","2,075.65","2,075.65","","-0.50%"
"10/21/1991","2,086.02","2,086.02","2,086.02","2,086.02","","-0.98%"
"10/18/1991","2,106.62","2,106.62","2,106.62","2,106.62","","0.47%"
"10/17/1991","2,096.77","2,096.77","2,096.77","2,096.77","","-0.43%"
"10/16/1991","2,105.72","2,105.72","2,105.72","2,105.72","","0.35%"
"10/15/1991","2,098.36","2,098.36","2,098.36","2,098.36","","1.28%"
"10/14/1991","2,071.80","2,071.80","2,071.80","2,071.80","","-0.02%"
"10/11/1991","2,072.29","2,072.29","2,072.29","2,072.29","","-0.53%"
"10/10/1991","2,083.40","2,083.40","2,083.40","2,083.40","","0.01%"
"10/09/1991","2,083.16","2,083.16","2,083.16","2,083.16","","-0.25%"
"10/08/1991","2,088.45","2,088.45","2,088.45","2,088.45","","0.25%"
"10/07/1991","2,083.33","2,083.33","2,083.33","2,083.33","","-0.45%"
"10/04/1991","2,092.73","2,092.73","2,092.73","2,092.73","","-0.81%"
"10/03/1991","2,109.92","2,109.92","2,109.92","2,109.92","","-0.59%"
"10/02/1991","2,122.51","2,122.51","2,122.51","2,122.51","","-0.48%"
"10/01/1991","2,132.81","2,132.81","2,132.81","2,132.81","","0.36%"
"09/30/1991","2,125.15","2,125.15","2,125.15","2,125.15","","-0.17%"
"09/27/1991","2,128.78","2,128.78","2,128.78","2,128.78","","0.39%"
"09/26/1991","2,120.51","2,120.51","2,120.51","2,120.51","","-0.08%"
"09/25/1991","2,122.14","2,122.14","2,122.14","2,122.14","","-0.39%"
"09/24/1991","2,130.39","2,130.39","2,130.39","2,130.39","","-0.17%"
"09/23/1991","2,133.92","2,133.92","2,133.92","2,133.92","","0.15%"
"09/20/1991","2,130.68","2,130.68","2,130.68","2,130.68","","0.27%"
"09/19/1991","2,124.89","2,124.89","2,124.89","2,124.89","","0.59%"
"09/18/1991","2,112.51","2,112.51","2,112.51","2,112.51","","-0.48%"
"09/17/1991","2,122.70","2,122.70","2,122.70","2,122.70","","0.01%"
"09/16/1991","2,122.52","2,122.52","2,122.52","2,122.52","","0.11%"
"09/13/1991","2,120.18","2,120.18","2,120.18","2,120.18","","0.81%"
"09/12/1991","2,103.20","2,103.20","2,103.20","2,103.20","","1.01%"
"09/11/1991","2,082.17","2,082.17","2,082.17","2,082.17","","0.11%"
"09/10/1991","2,079.81","2,079.81","2,079.81","2,079.81","","-0.83%"
"09/09/1991","2,097.23","2,097.23","2,097.23","2,097.23","","-0.24%"
"09/06/1991","2,102.32","2,102.32","2,102.32","2,102.32","","-0.44%"
"09/05/1991","2,111.67","2,111.67","2,111.67","2,111.67","","0.42%"
"09/04/1991","2,102.81","2,102.81","2,102.81","2,102.81","","-0.66%"
"09/03/1991","2,116.78","2,116.78","2,116.78","2,116.78","","0.52%"
"09/02/1991","2,105.85","2,105.85","2,105.85","2,105.85","","-0.04%"
"08/30/1991","2,106.70","2,106.70","2,106.70","2,106.70","","0.35%"
"08/29/1991","2,099.32","2,099.32","2,099.32","2,099.32","","0.32%"
"08/28/1991","2,092.65","2,092.65","2,092.65","2,092.65","","0.12%"
"08/27/1991","2,090.21","2,090.21","2,090.21","2,090.21","","-0.20%"
"08/26/1991","2,094.40","2,094.40","2,094.40","2,094.40","","1.09%"
"08/23/1991","2,071.88","2,071.88","2,071.88","2,071.88","","0.79%"
"08/22/1991","2,055.70","2,055.70","2,055.70","2,055.70","","1.46%"
"08/21/1991","2,026.02","2,026.02","2,026.02","2,026.02","","3.90%"
"08/20/1991","1,949.97","1,949.97","1,949.97","1,949.97","","2.25%"
"08/19/1991","1,907.00","1,907.00","1,907.00","1,907.00","","-7.29%"
"08/14/1991","2,057.03","2,057.03","2,057.03","2,057.03","","0.63%"
"08/13/1991","2,044.07","2,044.07","2,044.07","2,044.07","","1.60%"
"08/12/1991","2,011.91","2,011.91","2,011.91","2,011.91","","-0.18%"
"08/09/1991","2,015.48","2,015.48","2,015.48","2,015.48","","-0.33%"
"08/08/1991","2,022.21","2,022.21","2,022.21","2,022.21","","0.40%"
"08/07/1991","2,014.23","2,014.23","2,014.23","2,014.23","","1.30%"
"08/06/1991","1,988.35","1,988.35","1,988.35","1,988.35","","-0.15%"
"08/05/1991","1,991.39","1,991.39","1,991.39","1,991.39","","-0.24%"
"08/02/1991","1,996.25","1,996.25","1,996.25","1,996.25","","-0.02%"
"08/01/1991","1,996.57","1,996.57","1,996.57","1,996.57","","0.69%"
"07/31/1991","1,982.92","1,982.92","1,982.92","1,982.92","","-0.08%"
"07/30/1991","1,984.42","1,984.42","1,984.42","1,984.42","","-0.08%"
"07/29/1991","1,985.91","1,985.91","1,985.91","1,985.91","","-0.55%"
"07/26/1991","1,996.93","1,996.93","1,996.93","1,996.93","","-0.67%"
"07/25/1991","2,010.35","2,010.35","2,010.35","2,010.35","","0.14%"
"07/24/1991","2,007.44","2,007.44","2,007.44","2,007.44","","0.52%"
"07/23/1991","1,997.13","1,997.13","1,997.13","1,997.13","","0.35%"
"07/22/1991","1,990.18","1,990.18","1,990.18","1,990.18","","-0.04%"
"07/19/1991","1,991.04","1,991.04","1,991.04","1,991.04","","0.34%"
"07/18/1991","1,984.26","1,984.26","1,984.26","1,984.26","","-0.03%"
"07/17/1991","1,984.91","1,984.91","1,984.91","1,984.91","","0.15%"
"07/16/1991","1,981.97","1,981.97","1,981.97","1,981.97","","-0.20%"
"07/15/1991","1,985.91","1,985.91","1,985.91","1,985.91","","0.44%"
"07/12/1991","1,977.14","1,977.14","1,977.14","1,977.14","","0.02%"
"07/11/1991","1,976.84","1,976.84","1,976.84","1,976.84","","-0.19%"
"07/10/1991","1,980.61","1,980.61","1,980.61","1,980.61","","1.45%"
"07/09/1991","1,952.31","1,952.31","1,952.31","1,952.31","","1.19%"
"07/08/1991","1,929.36","1,929.36","1,929.36","1,929.36","","-0.51%"
"07/05/1991","1,939.32","1,939.32","1,939.32","1,939.32","","0.88%"
"07/04/1991","1,922.33","1,922.33","1,922.33","1,922.33","","-0.41%"
"07/03/1991","1,930.28","1,930.28","1,930.28","1,930.28","","-1.82%"
"07/02/1991","1,966.12","1,966.12","1,966.12","1,966.12","","-0.59%"
"07/01/1991","1,977.86","1,977.86","1,977.86","1,977.86","","2.02%"
"06/28/1991","1,938.74","1,938.74","1,938.74","1,938.74","","-1.03%"
"06/27/1991","1,958.86","1,958.86","1,958.86","1,958.86","","0.42%"
"06/26/1991","1,950.58","1,950.58","1,950.58","1,950.58","","-0.85%"
"06/25/1991","1,967.22","1,967.22","1,967.22","1,967.22","","-0.01%"
"06/24/1991","1,967.32","1,967.32","1,967.32","1,967.32","","-1.72%"
"06/21/1991","2,001.67","2,001.67","2,001.67","2,001.67","","0.72%"
"06/20/1991","1,987.29","1,987.29","1,987.29","1,987.29","","-0.25%"
"06/19/1991","1,992.32","1,992.32","1,992.32","1,992.32","","-1.77%"
"06/18/1991","2,028.26","2,028.26","2,028.26","2,028.26","","-0.56%"
"06/17/1991","2,039.72","2,039.72","2,039.72","2,039.72","","-0.72%"
"06/14/1991","2,054.45","2,054.45","2,054.45","2,054.45","","0.60%"
"06/13/1991","2,042.16","2,042.16","2,042.16","2,042.16","","0.01%"
"06/12/1991","2,041.88","2,041.88","2,041.88","2,041.88","","-1.37%"
"06/11/1991","2,070.27","2,070.27","2,070.27","2,070.27","","1.55%"
"06/10/1991","2,038.73","2,038.73","2,038.73","2,038.73","","-0.12%"
"06/07/1991","2,041.11","2,041.11","2,041.11","2,041.11","","-0.56%"
"06/06/1991","2,052.55","2,052.55","2,052.55","2,052.55","","0.32%"
"06/05/1991","2,046.03","2,046.03","2,046.03","2,046.03","","0.63%"
"06/04/1991","2,033.25","2,033.25","2,033.25","2,033.25","","-0.74%"
"06/03/1991","2,048.40","2,048.40","2,048.40","2,048.40","","0.40%"
"05/31/1991","2,040.25","2,040.25","2,040.25","2,040.25","","1.34%"
"05/30/1991","2,013.19","2,013.19","2,013.19","2,013.19","","0.65%"
"05/29/1991","2,000.11","2,000.11","2,000.11","2,000.11","","0.99%"
"05/28/1991","1,980.51","1,980.51","1,980.51","1,980.51","","0.35%"
"05/27/1991","1,973.61","1,973.61","1,973.61","1,973.61","","-0.18%"
"05/24/1991","1,977.24","1,977.24","1,977.24","1,977.24","","-0.49%"
"05/23/1991","1,986.97","1,986.97","1,986.97","1,986.97","","-0.95%"
"05/22/1991","2,006.05","2,006.05","2,006.05","2,006.05","","-0.11%"
"05/21/1991","2,008.20","2,008.20","2,008.20","2,008.20","","0.37%"
"05/17/1991","2,000.86","2,000.86","2,000.86","2,000.86","","0.04%"
"05/16/1991","2,000.15","2,000.15","2,000.15","2,000.15","","1.31%"
"05/15/1991","1,974.21","1,974.21","1,974.21","1,974.21","","-0.16%"
"05/14/1991","1,977.43","1,977.43","1,977.43","1,977.43","","-1.57%"
"05/13/1991","2,009.06","2,009.06","2,009.06","2,009.06","","-0.86%"
"05/10/1991","2,026.39","2,026.39","2,026.39","2,026.39","","1.10%"
"05/07/1991","2,004.38","2,004.38","2,004.38","2,004.38","","0.08%"
"05/06/1991","2,002.84","2,002.84","2,002.84","2,002.84","","-0.19%"
"05/03/1991","2,006.72","2,006.72","2,006.72","2,006.72","","0.44%"
"05/02/1991","1,997.87","1,997.87","1,997.87","1,997.87","","2.53%"
"04/30/1991","1,948.53","1,948.53","1,948.53","1,948.53","","-1.01%"
"04/29/1991","1,968.43","1,968.43","1,968.43","1,968.43","","1.28%"
"04/26/1991","1,943.59","1,943.59","1,943.59","1,943.59","","-0.13%"
"04/25/1991","1,946.15","1,946.15","1,946.15","1,946.15","","-0.21%"
"04/24/1991","1,950.30","1,950.30","1,950.30","1,950.30","","0.01%"
"04/23/1991","1,950.08","1,950.08","1,950.08","1,950.08","","0.83%"
"04/22/1991","1,934.07","1,934.07","1,934.07","1,934.07","","-1.34%"
"04/19/1991","1,960.25","1,960.25","1,960.25","1,960.25","","-1.36%"
"04/18/1991","1,987.19","1,987.19","1,987.19","1,987.19","","-0.75%"
"04/17/1991","2,002.20","2,002.20","2,002.20","2,002.20","","1.47%"
"04/16/1991","1,973.15","1,973.15","1,973.15","1,973.15","","-1.07%"
"04/15/1991","1,994.43","1,994.43","1,994.43","1,994.43","","0.05%"
"04/12/1991","1,993.43","1,993.43","1,993.43","1,993.43","","-0.23%"
"04/11/1991","1,997.98","1,997.98","1,997.98","1,997.98","","0.48%"
"04/10/1991","1,988.48","1,988.48","1,988.48","1,988.48","","-1.57%"
"04/09/1991","2,020.27","2,020.27","2,020.27","2,020.27","","-0.09%"
"04/08/1991","2,022.03","2,022.03","2,022.03","2,022.03","","-0.22%"
"04/05/1991","2,026.56","2,026.56","2,026.56","2,026.56","","0.84%"
"04/04/1991","2,009.60","2,009.60","2,009.60","2,009.60","","-0.85%"
"04/03/1991","2,026.76","2,026.76","2,026.76","2,026.76","","1.36%"
"04/02/1991","1,999.63","1,999.63","1,999.63","1,999.63","","0.59%"
"03/28/1991","1,987.87","1,987.87","1,987.87","1,987.87","","1.07%"
"03/27/1991","1,966.75","1,966.75","1,966.75","1,966.75","","1.24%"
"03/26/1991","1,942.70","1,942.70","1,942.70","1,942.70","","0.12%"
"03/25/1991","1,940.36","1,940.36","1,940.36","1,940.36","","0.08%"
"03/22/1991","1,938.82","1,938.82","1,938.82","1,938.82","","0.05%"
"03/21/1991","1,937.92","1,937.92","1,937.92","1,937.92","","1.09%"
"03/20/1991","1,917.02","1,917.02","1,917.02","1,917.02","","0.65%"
"03/19/1991","1,904.72","1,904.72","1,904.72","1,904.72","","-2.08%"
"03/18/1991","1,945.13","1,945.13","1,945.13","1,945.13","","-1.25%"
"03/15/1991","1,969.83","1,969.83","1,969.83","1,969.83","","-0.90%"
"03/14/1991","1,987.69","1,987.69","1,987.69","1,987.69","","2.00%"
"03/13/1991","1,948.70","1,948.70","1,948.70","1,948.70","","-0.80%"
"03/12/1991","1,964.35","1,964.35","1,964.35","1,964.35","","-0.07%"
"03/11/1991","1,965.69","1,965.69","1,965.69","1,965.69","","-1.72%"
"03/08/1991","2,000.09","2,000.09","2,000.09","2,000.09","","-0.20%"
"03/07/1991","2,004.15","2,004.15","2,004.15","2,004.15","","0.60%"
"03/06/1991","1,992.28","1,992.28","1,992.28","1,992.28","","1.13%"
"03/05/1991","1,969.99","1,969.99","1,969.99","1,969.99","","1.92%"
"03/04/1991","1,932.91","1,932.91","1,932.91","1,932.91","","1.14%"
"03/01/1991","1,911.08","1,911.08","1,911.08","1,911.08","","-0.74%"
"02/28/1991","1,925.31","1,925.31","1,925.31","1,925.31","","1.66%"
"02/27/1991","1,893.83","1,893.83","1,893.83","1,893.83","","1.09%"
"02/26/1991","1,873.36","1,873.36","1,873.36","1,873.36","","-1.88%"
"02/25/1991","1,909.31","1,909.31","1,909.31","1,909.31","","1.65%"
"02/22/1991","1,878.36","1,878.36","1,878.36","1,878.36","","0.42%"
"02/21/1991","1,870.53","1,870.53","1,870.53","1,870.53","","0.98%"
"02/20/1991","1,852.31","1,852.31","1,852.31","1,852.31","","-0.46%"
"02/19/1991","1,860.91","1,860.91","1,860.91","1,860.91","","0.35%"
"02/18/1991","1,854.38","1,854.38","1,854.38","1,854.38","","1.47%"
"02/15/1991","1,827.49","1,827.49","1,827.49","1,827.49","","1.07%"
"02/14/1991","1,808.12","1,808.12","1,808.12","1,808.12","","1.03%"
"02/13/1991","1,789.70","1,789.70","1,789.70","1,789.70","","0.59%"
"02/12/1991","1,779.20","1,779.20","1,779.20","1,779.20","","-0.67%"
"02/11/1991","1,791.29","1,791.29","1,791.29","1,791.29","","0.90%"
"02/08/1991","1,775.38","1,775.38","1,775.38","1,775.38","","1.53%"
"02/07/1991","1,748.54","1,748.54","1,748.54","1,748.54","","0.02%"
"02/06/1991","1,748.16","1,748.16","1,748.16","1,748.16","","-0.52%"
"02/05/1991","1,757.21","1,757.21","1,757.21","1,757.21","","1.56%"
"02/04/1991","1,730.24","1,730.24","1,730.24","1,730.24","","0.23%"
"02/01/1991","1,726.25","1,726.25","1,726.25","1,726.25","","-0.16%"
"01/31/1991","1,729.08","1,729.08","1,729.08","1,729.08","","-0.10%"
"01/30/1991","1,730.86","1,730.86","1,730.86","1,730.86","","1.80%"
"01/29/1991","1,700.28","1,700.28","1,700.28","1,700.28","","-0.72%"
"01/28/1991","1,712.53","1,712.53","1,712.53","1,712.53","","0.17%"
"01/25/1991","1,709.59","1,709.59","1,709.59","1,709.59","","0.59%"
"01/24/1991","1,699.49","1,699.49","1,699.49","1,699.49","","2.06%"
"01/23/1991","1,665.16","1,665.16","1,665.16","1,665.16","","-1.70%"
"01/22/1991","1,693.88","1,693.88","1,693.88","1,693.88","","-0.32%"
"01/21/1991","1,699.27","1,699.27","1,699.27","1,699.27","","-0.43%"
"01/18/1991","1,706.61","1,706.61","1,706.61","1,706.61","","-0.01%"
"01/17/1991","1,706.82","1,706.82","1,706.82","1,706.82","","7.04%"
"01/16/1991","1,594.49","1,594.49","1,594.49","1,594.49","","0.03%"
"01/15/1991","1,593.94","1,593.94","1,593.94","1,593.94","","1.12%"
"01/14/1991","1,576.34","1,576.34","1,576.34","1,576.34","","-3.56%"
"01/11/1991","1,634.61","1,634.61","1,634.61","1,634.61","","-0.81%"
"01/10/1991","1,647.90","1,647.90","1,647.90","1,647.90","","-2.91%"
"01/09/1991","1,697.21","1,697.21","1,697.21","1,697.21","","3.29%"
"01/08/1991","1,643.18","1,643.18","1,643.18","1,643.18","","-0.34%"
"01/07/1991","1,648.75","1,648.75","1,648.75","1,648.75","","-2.46%"
"01/04/1991","1,690.39","1,690.39","1,690.39","1,690.39","","0.53%"
"01/03/1991","1,681.48","1,681.48","1,681.48","1,681.48","","2.29%"
"01/02/1991","1,643.90","1,643.90","1,643.90","1,643.90","","-0.85%"
"12/28/1990","1,657.91","1,657.91","1,657.91","1,657.91","","-0.72%"
"12/27/1990","1,669.90","1,669.90","1,669.90","1,669.90","","-0.52%"
"12/26/1990","1,678.62","1,678.62","1,678.62","1,678.62","","-1.73%"
"12/21/1990","1,708.20","1,708.20","1,708.20","1,708.20","","0.72%"
"12/20/1990","1,695.92","1,695.92","1,695.92","1,695.92","","-2.30%"
"12/19/1990","1,735.89","1,735.89","1,735.89","1,735.89","","-0.15%"
"12/18/1990","1,738.44","1,738.44","1,738.44","1,738.44","","-0.91%"
"12/17/1990","1,754.36","1,754.36","1,754.36","1,754.36","","-1.79%"
"12/14/1990","1,786.35","1,786.35","1,786.35","1,786.35","","-1.44%"
"12/13/1990","1,812.43","1,812.43","1,812.43","1,812.43","","-0.51%"
"12/12/1990","1,821.66","1,821.66","1,821.66","1,821.66","","0.14%"
"12/11/1990","1,819.14","1,819.14","1,819.14","1,819.14","","-0.57%"
"12/10/1990","1,829.48","1,829.48","1,829.48","1,829.48","","-0.93%"
"12/07/1990","1,846.63","1,846.63","1,846.63","1,846.63","","-0.17%"
"12/06/1990","1,849.70","1,849.70","1,849.70","1,849.70","","1.99%"
"12/05/1990","1,813.57","1,813.57","1,813.57","1,813.57","","0.84%"
"12/04/1990","1,798.38","1,798.38","1,798.38","1,798.38","","0.10%"
"12/03/1990","1,796.56","1,796.56","1,796.56","1,796.56","","2.48%"
"11/30/1990","1,753.15","1,753.15","1,753.15","1,753.15","","-0.08%"
"11/29/1990","1,754.51","1,754.51","1,754.51","1,754.51","","0.36%"
"11/28/1990","1,748.16","1,748.16","1,748.16","1,748.16","","-0.29%"
"11/27/1990","1,753.26","1,753.26","1,753.26","1,753.26","","-0.08%"
"11/26/1990","1,754.70","1,754.70","1,754.70","1,754.70","","-2.00%"
"11/23/1990","1,790.53","1,790.53","1,790.53","1,790.53","","0.02%"
"11/22/1990","1,790.13","1,790.13","1,790.13","1,790.13","","0.78%"
"11/21/1990","1,776.25","1,776.25","1,776.25","1,776.25","","-0.38%"
"11/20/1990","1,782.99","1,782.99","1,782.99","1,782.99","","-0.03%"
"11/19/1990","1,783.54","1,783.54","1,783.54","1,783.54","","1.34%"
"11/16/1990","1,760.02","1,760.02","1,760.02","1,760.02","","0.88%"
"11/15/1990","1,744.64","1,744.64","1,744.64","1,744.64","","-0.07%"
"11/14/1990","1,745.85","1,745.85","1,745.85","1,745.85","","-0.68%"
"11/13/1990","1,757.86","1,757.86","1,757.86","1,757.86","","0.80%"
"11/12/1990","1,743.89","1,743.89","1,743.89","1,743.89","","1.56%"
"11/09/1990","1,717.14","1,717.14","1,717.14","1,717.14","","0.19%"
"11/08/1990","1,713.89","1,713.89","1,713.89","1,713.89","","-0.86%"
"11/07/1990","1,728.75","1,728.75","1,728.75","1,728.75","","-1.86%"
"11/06/1990","1,761.53","1,761.53","1,761.53","1,761.53","","-0.44%"
"11/05/1990","1,769.25","1,769.25","1,769.25","1,769.25","","-0.87%"
"11/02/1990","1,784.79","1,784.79","1,784.79","1,784.79","","-0.66%"
"10/31/1990","1,796.56","1,796.56","1,796.56","1,796.56","","1.98%"
"10/30/1990","1,761.64","1,761.64","1,761.64","1,761.64","","-0.88%"
"10/29/1990","1,777.26","1,777.26","1,777.26","1,777.26","","0.58%"
"10/26/1990","1,767.09","1,767.09","1,767.09","1,767.09","","-1.66%"
"10/25/1990","1,797.01","1,797.01","1,797.01","1,797.01","","-1.28%"
"10/24/1990","1,820.22","1,820.22","1,820.22","1,820.22","","-0.53%"
"10/23/1990","1,829.96","1,829.96","1,829.96","1,829.96","","2.21%"
"10/22/1990","1,790.42","1,790.42","1,790.42","1,790.42","","-0.29%"
"10/19/1990","1,795.60","1,795.60","1,795.60","1,795.60","","-0.18%"
"10/18/1990","1,798.84","1,798.84","1,798.84","1,798.84","","1.96%"
"10/17/1990","1,764.27","1,764.27","1,764.27","1,764.27","","0.88%"
"10/16/1990","1,748.89","1,748.89","1,748.89","1,748.89","","0.19%"
"10/15/1990","1,745.61","1,745.61","1,745.61","1,745.61","","1.47%"
"10/12/1990","1,720.28","1,720.28","1,720.28","1,720.28","","2.20%"
"10/11/1990","1,683.22","1,683.22","1,683.22","1,683.22","","0.11%"
"10/10/1990","1,681.43","1,681.43","1,681.43","1,681.43","","-0.73%"
"10/09/1990","1,693.81","1,693.81","1,693.81","1,693.81","","-2.19%"
"10/08/1990","1,731.69","1,731.69","1,731.69","1,731.69","","2.21%"
"10/05/1990","1,694.32","1,694.32","1,694.32","1,694.32","","-0.05%"
"10/04/1990","1,695.20","1,695.20","1,695.20","1,695.20","","-0.94%"
"10/03/1990","1,711.30","1,711.30","1,711.30","1,711.30","","-0.35%"
"10/02/1990","1,717.26","1,717.26","1,717.26","1,717.26","","2.09%"
"10/01/1990","1,682.18","1,682.18","1,682.18","1,682.18","","3.29%"
"09/28/1990","1,628.63","1,628.63","1,628.63","1,628.63","","-2.11%"
"09/27/1990","1,663.77","1,663.77","1,663.77","1,663.77","","1.65%"
"09/26/1990","1,636.72","1,636.72","1,636.72","1,636.72","","0.93%"
"09/25/1990","1,621.67","1,621.67","1,621.67","1,621.67","","-1.16%"
"09/24/1990","1,640.68","1,640.68","1,640.68","1,640.68","","-2.64%"
"09/21/1990","1,685.15","1,685.15","1,685.15","1,685.15","","0.19%"
"09/20/1990","1,681.95","1,681.95","1,681.95","1,681.95","","-1.89%"
"09/19/1990","1,714.36","1,714.36","1,714.36","1,714.36","","-0.61%"
"09/18/1990","1,724.89","1,724.89","1,724.89","1,724.89","","-1.50%"
"09/17/1990","1,751.18","1,751.18","1,751.18","1,751.18","","-0.68%"
"09/14/1990","1,763.10","1,763.10","1,763.10","1,763.10","","-1.90%"
"09/13/1990","1,797.32","1,797.32","1,797.32","1,797.32","","-0.11%"
"09/12/1990","1,799.31","1,799.31","1,799.31","1,799.31","","-0.35%"
"09/11/1990","1,805.69","1,805.69","1,805.69","1,805.69","","-0.47%"
"09/10/1990","1,814.23","1,814.23","1,814.23","1,814.23","","2.63%"
"09/07/1990","1,767.72","1,767.72","1,767.72","1,767.72","","0.60%"
"09/06/1990","1,757.18","1,757.18","1,757.18","1,757.18","","-1.76%"
"09/05/1990","1,788.64","1,788.64","1,788.64","1,788.64","","1.07%"
"09/04/1990","1,769.65","1,769.65","1,769.65","1,769.65","","-1.40%"
"09/03/1990","1,794.85","1,794.85","1,794.85","1,794.85","","-2.73%"
"08/31/1990","1,845.25","1,845.25","1,845.25","1,845.25","","-1.92%"
"08/30/1990","1,881.34","1,881.34","1,881.34","1,881.34","","1.45%"
"08/29/1990","1,854.52","1,854.52","1,854.52","1,854.52","","1.08%"
"08/28/1990","1,834.77","1,834.77","1,834.77","1,834.77","","-1.13%"
"08/27/1990","1,855.67","1,855.67","1,855.67","1,855.67","","5.09%"
"08/24/1990","1,765.82","1,765.82","1,765.82","1,765.82","","4.12%"
"08/23/1990","1,695.87","1,695.87","1,695.87","1,695.87","","-2.08%"
"08/22/1990","1,731.81","1,731.81","1,731.81","1,731.81","","2.57%"
"08/21/1990","1,688.41","1,688.41","1,688.41","1,688.41","","-4.06%"
"08/20/1990","1,759.81","1,759.81","1,759.81","1,759.81","","-3.19%"
"08/17/1990","1,817.76","1,817.76","1,817.76","1,817.76","","-3.39%"
"08/16/1990","1,881.54","1,881.54","1,881.54","1,881.54","","0.67%"
"08/14/1990","1,869.11","1,869.11","1,869.11","1,869.11","","-0.52%"
"08/13/1990","1,878.91","1,878.91","1,878.91","1,878.91","","-3.30%"
"08/10/1990","1,943.13","1,943.13","1,943.13","1,943.13","","0.00%"
"08/09/1990","1,943.17","1,943.17","1,943.17","1,943.17","","1.30%"
"08/08/1990","1,918.31","1,918.31","1,918.31","1,918.31","","-3.02%"
"08/07/1990","1,978.08","1,978.08","1,978.08","1,978.08","","2.15%"
"08/06/1990","1,936.54","1,936.54","1,936.54","1,936.54","","-5.12%"
"08/03/1990","2,040.97","2,040.97","2,040.97","2,040.97","","-2.55%"
"08/02/1990","2,094.47","2,094.47","2,094.47","2,094.47","","-2.12%"
"08/01/1990","2,139.91","2,139.91","2,139.91","2,139.91","","-0.26%"
"07/31/1990","2,145.42","2,145.42","2,145.42","2,145.42","","0.55%"
"07/30/1990","2,133.72","2,133.72","2,133.72","2,133.72","","-0.53%"
"07/27/1990","2,145.10","2,145.10","2,145.10","2,145.10","","-0.94%"
"07/26/1990","2,165.38","2,165.38","2,165.38","2,165.38","","-0.71%"
"07/25/1990","2,180.89","2,180.89","2,180.89","2,180.89","","0.15%"
"07/24/1990","2,177.65","2,177.65","2,177.65","2,177.65","","0.28%"
"07/23/1990","2,171.57","2,171.57","2,171.57","2,171.57","","-2.00%"
"07/20/1990","2,215.82","2,215.82","2,215.82","2,215.82","","0.36%"
"07/19/1990","2,207.87","2,207.87","2,207.87","2,207.87","","-0.31%"
"07/18/1990","2,214.74","2,214.74","2,214.74","2,214.74","","0.50%"
"07/17/1990","2,203.71","2,203.71","2,203.71","2,203.71","","0.23%"
"07/16/1990","2,198.70","2,198.70","2,198.70","2,198.70","","0.99%"
"07/13/1990","2,177.20","2,177.20","2,177.20","2,177.20","","1.17%"
"07/12/1990","2,151.96","2,151.96","2,151.96","2,151.96","","0.23%"
"07/11/1990","2,146.96","2,146.96","2,146.96","2,146.96","","0.39%"
"07/10/1990","2,138.72","2,138.72","2,138.72","2,138.72","","-1.23%"
