"Date","Price","Open","High","Low","Vol.","Change %"
"04/04/2024","24,723.48","24,732.14","24,839.07","24,682.30","","-0.02%"
"04/03/2024","24,728.56","24,703.47","24,749.22","24,630.65","","0.29%"
"04/02/2024","24,658.27","24,857.22","25,031.32","24,631.99","","-0.92%"
"03/28/2024","24,888.03","24,921.28","25,032.96","24,888.03","","0.01%"
"03/27/2024","24,885.02","24,828.17","24,962.55","24,792.37","","0.25%"
"03/26/2024","24,824.16","24,751.04","24,835.63","24,678.25","","0.41%"
"03/25/2024","24,723.62","24,712.09","24,767.16","24,572.68","","0.00%"
"03/22/2024","24,724.60","24,716.44","24,807.70","24,655.59","","-0.34%"
"03/21/2024","24,808.90","24,957.50","24,959.14","24,686.97","","0.22%"
"03/20/2024","24,753.37","24,717.94","24,774.03","24,645.03","","-0.39%"
"03/19/2024","24,849.08","24,680.77","24,853.07","24,665.94","","0.65%"
"03/18/2024","24,688.77","24,773.14","24,798.45","24,646.36","","-0.20%"
"03/15/2024","24,737.44","24,733.92","24,883.91","24,711.19","","0.04%"
"03/14/2024","24,728.56","24,719.00","24,900.19","24,705.13","","0.29%"
"03/13/2024","24,656.32","24,555.59","24,714.07","24,513.10","","0.62%"
"03/12/2024","24,504.52","24,397.49","24,524.49","24,240.15","","0.84%"
"03/11/2024","24,299.23","24,195.15","24,316.44","24,191.15","","-0.10%"
"03/08/2024","24,324.34","24,294.29","24,385.15","24,263.81","","0.15%"
"03/07/2024","24,288.60","24,013.45","24,328.46","23,952.87","","0.77%"
"03/06/2024","24,102.33","24,014.61","24,146.89","23,995.15","","0.28%"
"03/05/2024","24,035.90","24,078.53","24,130.25","24,008.32","","-0.30%"
"03/04/2024","24,107.40","24,040.55","24,107.40","23,987.09","","0.28%"
"03/01/2024","24,039.99","24,089.96","24,132.74","23,937.91","","0.09%"
"02/29/2024","24,019.57","24,157.22","24,171.84","24,019.57","","-0.34%"
"02/28/2024","24,101.25","24,079.57","24,108.35","24,032.44","","0.08%"
"02/27/2024","24,083.11","24,017.30","24,104.56","23,988.21","","0.23%"
"02/26/2024","24,026.83","24,088.40","24,097.51","24,005.81","","-0.46%"
"02/23/2024","24,138.52","24,002.97","24,167.96","23,960.23","","0.70%"
"02/22/2024","23,971.60","23,863.38","24,009.05","23,800.15","","1.27%"
"02/21/2024","23,670.10","23,639.66","23,699.93","23,599.17","","0.22%"
"02/20/2024","23,618.99","23,525.90","23,647.22","23,504.68","","0.34%"
"02/19/2024","23,538.19","23,460.37","23,539.93","23,415.19","","0.00%"
"02/16/2024","23,537.06","23,555.87","23,636.24","23,501.92","","0.32%"
"02/15/2024","23,462.04","23,404.68","23,489.08","23,404.68","","0.86%"
"02/14/2024","23,261.85","23,057.98","23,272.99","23,057.98","","0.68%"
"02/13/2024","23,104.18","23,297.29","23,303.76","23,021.48","","-0.83%"
"02/12/2024","23,298.11","23,250.64","23,308.05","23,218.04","","0.55%"
"02/09/2024","23,170.01","23,184.92","23,232.61","23,079.78","","-0.24%"
"02/08/2024","23,224.88","23,112.67","23,284.94","23,048.63","","0.71%"
"02/07/2024","23,060.14","23,125.52","23,186.14","23,056.86","","-0.36%"
"02/06/2024","23,144.08","23,129.61","23,152.14","23,002.06","","0.65%"
"02/05/2024","22,995.62","23,001.09","23,043.61","22,899.46","","-0.03%"
"02/02/2024","23,002.59","23,100.09","23,159.72","22,991.18","","0.05%"
"02/01/2024","22,991.94","22,996.19","23,089.44","22,935.35","","-0.89%"
"01/31/2024","23,197.96","23,303.74","23,337.93","23,187.97","","-0.27%"
"01/30/2024","23,260.74","23,209.77","23,286.69","23,161.55","","0.48%"
"01/29/2024","23,149.68","23,156.43","23,175.07","23,088.23","","0.09%"
"01/26/2024","23,129.47","22,889.85","23,164.61","22,885.59","","2.28%"
"01/25/2024","22,614.60","22,565.66","22,620.86","22,453.08","","0.11%"
"01/24/2024","22,588.66","22,464.79","22,622.81","22,431.80","","0.91%"
"01/23/2024","22,383.85","22,569.68","22,569.68","22,338.95","","-0.34%"
"01/22/2024","22,460.23","22,531.01","22,581.29","22,391.83","","0.56%"
"01/19/2024","22,334.16","22,561.94","22,561.94","22,270.66","","-0.40%"
"01/18/2024","22,424.17","22,258.61","22,449.27","22,197.25","","1.13%"
"01/17/2024","22,173.74","22,157.27","22,187.55","22,059.85","","-1.07%"
"01/16/2024","22,414.03","22,311.34","22,417.92","22,248.96","","-0.18%"
"01/15/2024","22,455.47","22,625.45","22,660.19","22,423.34","","-0.70%"
"01/12/2024","22,612.96","22,454.07","22,653.94","22,441.27","","1.05%"
"01/11/2024","22,378.16","22,615.90","22,656.23","22,363.81","","-0.52%"
"01/10/2024","22,494.64","22,501.27","22,580.21","22,444.52","","-0.01%"
"01/09/2024","22,496.28","22,589.11","22,597.95","22,417.55","","-0.32%"
"01/08/2024","22,567.84","22,434.55","22,570.65","22,343.55","","0.40%"
"01/05/2024","22,478.34","22,410.82","22,540.15","22,265.09","","-0.40%"
"01/04/2024","22,569.01","22,475.77","22,583.38","22,446.49","","0.52%"
"01/03/2024","22,451.58","22,787.66","22,817.31","22,355.26","","-1.58%"
"01/02/2024","22,812.05","22,952.65","23,051.82","22,664.39","","-0.06%"
"12/29/2023","22,824.90","22,838.08","22,905.83","22,787.84","","0.11%"
"12/28/2023","22,800.66","22,972.19","22,978.57","22,790.19","","-0.48%"
"12/27/2023","22,911.57","22,939.26","23,006.73","22,877.44","","0.04%"
"12/22/2023","22,902.51","22,878.73","22,963.55","22,868.50","","-0.03%"
"12/21/2023","22,910.31","22,867.22","22,920.33","22,808.67","","-0.16%"
"12/20/2023","22,946.72","22,982.47","23,011.85","22,852.49","","0.12%"
"12/19/2023","22,920.20","22,877.52","22,935.92","22,854.86","","0.08%"
"12/18/2023","22,902.62","22,885.81","22,938.26","22,840.05","","-0.37%"
"12/15/2023","22,987.48","23,020.80","23,123.66","22,959.57","","0.28%"
"12/14/2023","22,923.77","23,077.14","23,160.22","22,836.49","","0.59%"
"12/13/2023","22,788.72","22,821.64","22,934.06","22,782.35","","-0.16%"
"12/12/2023","22,826.02","22,867.70","22,943.81","22,822.93","","-0.11%"
"12/11/2023","22,850.19","22,797.84","22,875.65","22,777.72","","0.33%"
"12/08/2023","22,774.13","22,515.26","22,832.01","22,506.09","","1.32%"
"12/07/2023","22,477.51","22,466.31","22,503.01","22,438.59","","-0.10%"
"12/06/2023","22,500.09","22,391.84","22,557.64","22,345.78","","0.66%"
"12/05/2023","22,351.84","22,150.64","22,368.94","22,150.64","","0.75%"
"12/04/2023","22,186.13","22,183.74","22,251.79","22,129.07","","-0.07%"
"12/01/2023","22,201.47","22,172.47","22,243.64","22,101.88","","0.48%"
"11/30/2023","22,094.57","21,992.11","22,126.90","21,926.14","","0.59%"
"11/29/2023","21,964.22","21,884.94","22,051.12","21,884.94","","0.24%"
"11/28/2023","21,911.29","21,852.68","21,921.22","21,801.31","","-0.21%"
"11/27/2023","21,957.70","22,040.58","22,085.19","21,957.70","","-0.37%"
"11/24/2023","22,040.26","21,986.47","22,058.70","21,967.06","","0.24%"
"11/23/2023","21,988.18","21,977.07","22,010.42","21,945.10","","0.24%"
"11/22/2023","21,936.23","21,909.89","21,978.65","21,885.16","","0.43%"
"11/21/2023","21,841.73","21,846.54","21,897.95","21,796.21","","-0.24%"
"11/20/2023","21,894.53","21,880.86","21,954.97","21,861.57","","0.18%"
"11/17/2023","21,855.19","21,742.73","21,893.90","21,742.73","","0.91%"
"11/16/2023","21,657.28","21,764.70","21,782.98","21,657.28","","-0.57%"
"11/15/2023","21,781.77","21,797.13","21,889.83","21,749.46","","0.33%"
"11/14/2023","21,709.48","21,446.84","21,776.19","21,400.07","","1.43%"
"11/13/2023","21,404.25","21,352.36","21,454.43","21,310.72","","0.60%"
"11/10/2023","21,275.96","21,379.73","21,390.96","21,158.35","","-0.96%"
"11/09/2023","21,483.20","21,272.47","21,509.93","21,217.27","","1.13%"
"11/08/2023","21,243.11","20,993.43","21,345.43","20,991.81","","0.69%"
"11/07/2023","21,098.37","21,051.35","21,175.54","21,030.86","","-0.39%"
"11/06/2023","21,181.42","21,339.80","21,350.32","21,159.67","","-0.48%"
"11/03/2023","21,283.39","21,395.15","21,401.82","21,281.45","","-0.19%"
"11/02/2023","21,323.24","21,114.11","21,434.06","21,085.69","","1.85%"
"11/01/2023","20,936.49","20,881.20","21,003.56","20,758.07","","0.68%"
"10/31/2023","20,794.62","20,658.97","20,847.62","20,631.58","","0.89%"
"10/30/2023","20,611.65","20,617.35","20,700.83","20,565.67","","0.44%"
"10/27/2023","20,521.99","20,834.86","20,834.86","20,489.49","","-1.36%"
"10/26/2023","20,804.60","20,643.24","20,883.96","20,613.23","","-0.38%"
"10/25/2023","20,883.47","20,716.21","20,920.31","20,676.40","","0.31%"
"10/24/2023","20,818.78","20,732.56","20,865.36","20,638.35","","0.63%"
"10/23/2023","20,688.38","20,597.10","20,704.85","20,456.90","","0.50%"
"10/20/2023","20,584.94","20,687.33","20,779.47","20,584.79","","-1.52%"
"10/19/2023","20,902.49","20,892.54","20,953.63","20,764.76","","-0.64%"
"10/18/2023","21,037.24","21,203.75","21,276.39","21,001.34","","-0.91%"
"10/17/2023","21,229.63","21,189.03","21,294.50","21,046.53","","0.11%"
"10/16/2023","21,206.95","21,229.79","21,285.94","21,028.25","","0.27%"
"10/13/2023","21,150.61","21,433.35","21,468.41","21,132.35","","-1.42%"
"10/12/2023","21,455.64","21,670.77","21,690.50","21,434.50","","-0.37%"
"10/11/2023","21,536.19","21,412.28","21,642.76","21,381.58","","-0.44%"
"10/10/2023","21,630.47","21,401.83","21,654.31","21,397.05","","2.01%"
"10/09/2023","21,204.57","21,264.92","21,314.53","21,080.54","","-0.55%"
"10/06/2023","21,321.61","21,206.60","21,334.55","21,084.06","","0.88%"
"10/05/2023","21,134.67","21,169.59","21,216.96","21,051.12","","0.02%"
"10/04/2023","21,130.06","21,017.70","21,293.04","20,983.00","","0.00%"
"10/03/2023","21,131.02","21,235.35","21,367.93","21,109.04","","-1.01%"
"10/02/2023","21,345.80","21,635.36","21,734.88","21,247.62","","-0.94%"
"09/29/2023","21,547.82","21,599.90","21,758.92","21,547.82","","0.26%"
"09/28/2023","21,491.00","21,345.40","21,494.29","21,269.01","","0.63%"
"09/27/2023","21,356.75","21,352.52","21,461.18","21,300.33","","-0.03%"
"09/26/2023","21,363.48","21,393.20","21,428.25","21,242.13","","-0.70%"
"09/25/2023","21,514.06","21,614.78","21,743.79","21,404.59","","-0.85%"
"09/22/2023","21,698.10","21,615.27","21,755.93","21,543.58","","-0.40%"
"09/21/2023","21,785.92","21,902.23","21,955.52","21,741.25","","-1.59%"
"09/20/2023","22,138.94","21,982.45","22,200.78","21,963.63","","0.78%"
"09/19/2023","21,967.73","21,870.98","22,039.82","21,861.83","","0.08%"
"09/18/2023","21,949.69","22,183.20","22,183.20","21,886.00","","-1.39%"
"09/15/2023","22,258.96","22,266.49","22,429.50","22,220.92","","0.96%"
"09/14/2023","22,047.33","21,768.03","22,092.60","21,672.02","","1.19%"
"09/13/2023","21,787.60","21,793.80","21,868.35","21,672.94","","-0.42%"
"09/12/2023","21,879.05","21,992.88","22,014.74","21,846.20","","-0.35%"
"09/11/2023","21,955.63","21,946.88","22,070.97","21,881.35","","0.52%"
"09/08/2023","21,842.51","21,779.60","21,860.52","21,528.14","","0.62%"
"09/07/2023","21,707.76","21,616.90","21,842.37","21,616.90","","0.03%"
"09/06/2023","21,701.71","21,772.12","21,784.20","21,625.52","","-0.84%"
"09/05/2023","21,884.59","21,843.81","21,986.05","21,670.66","","-0.34%"
"09/04/2023","21,959.36","22,118.32","22,198.83","21,922.40","","-0.24%"
"09/01/2023","22,011.45","22,053.41","22,197.76","22,004.57","","-0.27%"
"08/31/2023","22,071.55","22,240.34","22,283.47","22,071.55","","-0.65%"
"08/30/2023","22,215.44","22,311.20","22,339.29","22,085.58","","-0.12%"
"08/29/2023","22,242.70","22,158.64","22,256.64","22,088.90","","0.67%"
"08/28/2023","22,095.72","22,004.11","22,142.91","21,905.04","","1.32%"
"08/25/2023","21,808.81","21,718.29","21,983.66","21,710.01","","0.21%"
"08/24/2023","21,763.14","22,050.16","22,153.21","21,749.68","","-0.44%"
"08/23/2023","21,860.17","21,918.56","22,007.20","21,792.13","","0.08%"
"08/22/2023","21,842.85","21,801.27","22,001.96","21,789.11","","0.59%"
"08/21/2023","21,713.68","21,614.16","21,898.48","21,614.16","","0.47%"
"08/18/2023","21,611.27","21,608.54","21,638.03","21,395.89","","-0.38%"
"08/17/2023","21,694.59","21,807.18","21,906.26","21,669.76","","-0.94%"
"08/16/2023","21,901.26","21,860.49","22,024.54","21,843.51","","-0.10%"
"08/15/2023","21,923.76","22,187.33","22,195.26","21,829.80","","-1.10%"
"08/14/2023","22,168.52","22,101.97","22,238.17","22,051.16","","0.12%"
"08/11/2023","22,142.43","22,296.45","22,343.62","22,074.76","","-1.26%"
"08/10/2023","22,424.26","22,243.07","22,518.28","22,229.19","","1.52%"
"08/09/2023","22,087.67","22,175.09","22,266.67","22,073.62","","0.72%"
"08/08/2023","21,929.07","21,933.86","22,098.81","21,777.20","","-0.69%"
"08/07/2023","22,080.79","21,992.14","22,112.41","21,929.12","","0.06%"
"08/04/2023","22,066.64","21,981.92","22,091.15","21,852.82","","0.75%"
"08/03/2023","21,902.11","21,888.63","21,936.19","21,761.37","","-0.72%"
"08/02/2023","22,059.93","22,060.13","22,253.50","21,982.09","","-1.26%"
"08/01/2023","22,341.18","22,558.45","22,623.10","22,332.37","","-1.22%"
"07/31/2023","22,617.82","22,543.40","22,703.07","22,517.86","","0.29%"
"07/28/2023","22,553.51","22,471.27","22,621.30","22,371.72","","0.15%"
"07/27/2023","22,519.64","22,198.14","22,555.45","22,141.94","","2.05%"
"07/26/2023","22,066.64","22,212.87","22,229.54","21,873.42","","-1.35%"
"07/25/2023","22,369.46","22,473.48","22,474.78","22,328.35","","-0.16%"
"07/24/2023","22,405.22","22,339.93","22,431.24","22,295.16","","-0.07%"
"07/21/2023","22,421.70","22,291.20","22,423.31","22,261.37","","0.65%"
"07/20/2023","22,277.31","22,027.89","22,297.04","22,024.56","","0.79%"
"07/19/2023","22,102.44","22,231.73","22,271.23","22,074.11","","0.11%"
"07/18/2023","22,079.04","21,961.42","22,101.80","21,947.35","","0.38%"
"07/17/2023","21,996.01","22,063.94","22,119.21","21,926.87","","-1.12%"
"07/14/2023","22,244.98","22,182.76","22,331.28","22,182.76","","0.06%"
"07/13/2023","22,230.68","22,160.57","22,348.95","22,127.55","","0.50%"
"07/12/2023","22,119.71","21,842.34","22,165.09","21,812.99","","1.57%"
"07/11/2023","21,778.84","21,646.62","21,854.10","21,634.43","","1.07%"
"07/10/2023","21,548.61","21,363.93","21,638.99","21,363.93","","0.45%"
"07/07/2023","21,452.68","21,413.06","21,570.88","21,274.39","","0.42%"
"07/06/2023","21,363.42","21,838.85","21,839.75","21,312.06","","-3.13%"
"07/05/2023","22,052.75","22,103.91","22,177.32","22,003.94","","-0.78%"
"07/04/2023","22,225.41","22,288.68","22,320.48","22,222.51","","-0.22%"
"07/03/2023","22,274.30","22,360.13","22,394.58","22,274.30","","-0.14%"
"06/30/2023","22,305.82","22,124.44","22,363.99","22,116.60","","1.19%"
"06/29/2023","22,042.58","21,991.42","22,152.44","21,970.00","","0.36%"
"06/28/2023","21,962.97","21,855.54","21,982.78","21,855.54","","0.98%"
"06/27/2023","21,749.75","21,741.45","21,811.92","21,587.40","","0.43%"
"06/26/2023","21,655.62","21,630.09","21,713.22","21,418.60","","0.29%"
"06/23/2023","21,592.05","21,597.96","21,683.56","21,487.24","","-0.55%"
"06/22/2023","21,712.22","21,685.02","21,723.10","21,536.73","","-0.79%"
"06/21/2023","21,886.11","21,924.99","21,997.14","21,843.62","","-0.34%"
"06/20/2023","21,961.74","21,989.03","22,047.22","21,922.44","","-0.27%"
"06/19/2023","22,021.58","22,139.78","22,167.29","21,987.21","","-1.01%"
"06/16/2023","22,246.19","22,015.62","22,292.05","21,972.45","","1.34%"
"06/15/2023","21,951.90","21,994.26","22,019.83","21,817.68","","-0.51%"
"06/14/2023","22,065.19","21,952.00","22,156.88","21,944.54","","0.52%"
"06/13/2023","21,951.58","21,950.11","22,003.39","21,811.95","","0.56%"
"06/12/2023","21,829.81","21,829.19","21,929.03","21,792.18","","0.57%"
"06/09/2023","21,705.41","21,758.99","21,784.78","21,621.52","","-0.12%"
"06/08/2023","21,732.53","21,654.49","21,774.66","21,618.28","","0.27%"
"06/07/2023","21,674.28","21,660.59","21,748.90","21,578.43","","-0.09%"
"06/06/2023","21,692.94","21,634.67","21,724.14","21,592.46","","0.13%"
"06/05/2023","21,664.19","21,946.59","21,946.59","21,641.53","","-0.91%"
"06/02/2023","21,864.17","21,596.94","21,886.14","21,589.46","","1.90%"
"06/01/2023","21,456.85","21,462.74","21,559.56","21,315.65","","0.55%"
"05/31/2023","21,340.42","21,453.07","21,600.24","21,295.03","","-1.54%"
"05/30/2023","21,674.26","21,884.07","21,933.44","21,631.25","","-0.82%"
"05/29/2023","21,852.44","21,999.41","22,010.30","21,817.43","","-0.20%"
"05/26/2023","21,896.59","21,709.06","21,941.84","21,565.29","","1.24%"
"05/25/2023","21,627.60","21,722.67","21,722.67","21,532.26","","-0.33%"
"05/24/2023","21,699.96","21,857.56","21,864.90","21,610.60","","-1.70%"
"05/23/2023","22,074.69","22,309.41","22,315.96","22,074.69","","-1.32%"
"05/22/2023","22,369.00","22,338.51","22,414.39","22,293.07","","0.14%"
"05/19/2023","22,338.53","22,272.40","22,432.75","22,255.05","","0.61%"
"05/18/2023","22,204.16","22,185.85","22,308.19","22,143.03","","0.64%"
"05/17/2023","22,062.69","22,062.69","22,062.69","22,062.69","","-0.03%"
"05/16/2023","22,069.87","22,036.60","22,134.11","21,985.83","","-0.16%"
"05/15/2023","22,106.20","22,181.14","22,217.63","22,045.63","","0.14%"
"05/12/2023","22,075.94","22,092.51","22,221.39","22,018.64","","0.45%"
"05/11/2023","21,977.49","21,982.85","22,141.71","21,835.01","","0.28%"
"05/10/2023","21,916.23","22,042.51","22,080.33","21,846.12","","-0.49%"
"05/09/2023","22,023.31","22,076.29","22,090.84","21,908.30","","-0.36%"
"05/08/2023","22,103.12","22,064.72","22,149.23","22,029.93","","0.30%"
"05/05/2023","22,037.95","21,904.76","22,051.79","21,805.70","","1.26%"
"05/04/2023","21,764.71","21,885.18","21,919.61","21,691.69","","-0.85%"
"05/03/2023","21,951.67","21,971.62","22,076.54","21,927.93","","0.30%"
"05/02/2023","21,885.58","22,133.32","22,249.20","21,858.48","","-1.40%"
"04/28/2023","22,197.17","22,218.25","22,237.25","21,935.95","","0.25%"
"04/27/2023","22,141.16","22,041.35","22,210.46","22,031.16","","0.23%"
"04/26/2023","22,090.33","22,178.51","22,212.93","21,974.68","","-0.78%"
"04/25/2023","22,263.46","22,253.26","22,293.26","22,182.84","","-0.27%"
"04/24/2023","22,323.90","22,240.75","22,345.67","22,240.75","","0.13%"
"04/21/2023","22,294.91","22,219.89","22,294.91","22,122.25","","0.52%"
"04/20/2023","22,179.30","22,188.05","22,200.95","22,085.76","","-0.14%"
"04/19/2023","22,210.86","22,155.27","22,238.85","22,105.93","","0.21%"
"04/18/2023","22,164.35","22,091.90","22,240.01","22,091.90","","0.47%"
"04/17/2023","22,060.05","22,169.52","22,218.41","22,059.73","","-0.29%"
"04/14/2023","22,123.12","22,067.68","22,163.70","22,040.19","","0.52%"
"04/13/2023","22,009.00","21,920.54","22,023.02","21,920.54","","1.13%"
"04/12/2023","21,762.20","21,761.82","21,958.52","21,711.76","","0.09%"
"04/11/2023","21,742.61","21,717.57","21,782.01","21,683.19","","0.89%"
"04/06/2023","21,549.81","21,561.05","21,607.45","21,514.09","","0.12%"
"04/05/2023","21,524.95","21,624.18","21,651.76","21,477.98","","-0.39%"
"04/04/2023","21,609.29","21,699.98","21,770.01","21,607.87","","-0.01%"
"04/03/2023","21,612.22","21,599.67","21,660.56","21,573.02","","0.32%"
"03/31/2023","21,542.88","21,392.23","21,599.96","21,373.49","","0.81%"
"03/30/2023","21,369.25","21,249.55","21,454.62","21,249.55","","1.06%"
"03/29/2023","21,144.52","21,009.36","21,186.48","20,962.49","","1.39%"
"03/28/2023","20,854.28","21,022.92","21,049.11","20,789.37","","0.14%"
"03/27/2023","20,824.67","20,898.98","20,946.23","20,709.38","","0.90%"
"03/24/2023","20,638.80","20,912.58","20,914.06","20,457.82","","-1.74%"
"03/23/2023","21,004.08","21,004.08","21,004.08","21,004.08","","0.11%"
"03/22/2023","20,980.13","20,904.33","21,058.34","20,830.43","","0.36%"
"03/21/2023","20,904.38","20,834.15","21,014.36","20,818.87","","1.42%"
"03/20/2023","20,611.17","20,281.30","20,718.79","19,973.65","","1.27%"
"03/17/2023","20,352.86","20,825.12","20,879.93","20,265.65","","-1.43%"
"03/16/2023","20,647.69","20,535.73","20,758.14","20,209.45","","2.03%"
"03/15/2023","20,236.22","20,934.15","20,934.15","20,165.43","","-3.58%"
"03/14/2023","20,988.16","20,657.96","21,049.85","20,542.60","","1.86%"
"03/13/2023","20,605.88","21,193.48","21,193.48","20,511.99","","-2.90%"
